listing_id,date,vacant_days,reserved_days,occupancy,revenue,rate_avg,booked_rate_avg,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,native_booked_rate_avg,native_rate_avg,native_revenue
22607468,10/1/2025,9,22,0.71,462,21.4,21,3,7,5,1171,1193,25766
22607468,11/1/2025,27,3,0.1,60,21,20,,,5,1115,1171,3346
22607468,12/1/2025,19,12,0.387,258,21.5,21.5,123,4,5,1199,1199,14389
25874106,1/1/2025,4,27,0.871,724,26.8,26.8,,,7,1547,1547,41800
25874106,2/1/2025,20,8,0.286,221,27.6,27.6,2,4,7,1612,1612,12911
25874106,3/1/2025,31,0,0,0,28.1,,,,7,,1628,0
25874106,4/1/2025,13,17,0.567,489,28.7,28.8,3,3,7,1649,1643,27990
25874106,5/1/2025,24,7,0.226,204,28.7,29.1,2,6,7,1626,1604,11401
25874106,6/1/2025,5,25,0.833,718,28.6,28.7,36,13,7,1601,1595,40043
25874106,7/1/2025,22,9,0.29,256,28.6,28.4,1,15,7,1584,1595,14277
25874106,8/1/2025,15,16,0.516,449,27.5,28.1,1,18,7,1567,1534,25041
25874106,9/1/2025,12,18,0.6,479,26.9,26.6,1,6,7,1483,1500,26714
25874106,10/1/2025,24,7,0.226,177,25.4,25.3,1,15,7,1411,1417,9871
25874106,11/1/2025,18,12,0.4,296,24.4,24.7,,,7,1378,1361,16508
25874106,12/1/2025,28,3,0.097,77,25.1,25.7,276,3,7,1433,1400,4294
27870168,1/1/2025,5,26,0.839,1037,37.3,39.9,1,8,1,2304,2153,59871
27870168,2/1/2025,16,12,0.429,291,24.4,24.2,4,1,1,1414,1425,17001
27870168,3/1/2025,28,3,0.097,72,24.2,24,1,1,1,1391,1402,4172
27870168,4/1/2025,27,3,0.1,72,24,24,1,3,1,1374,1374,4121
27870168,5/1/2025,29,2,0.065,55,27.8,27.5,13,1,1,1537,1554,3074
27870168,6/1/2025,24,6,0.2,156,27.7,26,1,2,1,1450,1545,8700
27870168,7/1/2025,21,10,0.323,268,27.2,26.8,2,3,1,1495,1517,14946
27870168,8/1/2025,29,2,0.065,48,25.2,24,2,2,1,1338,1405,2677
27870168,9/1/2025,28,2,0.067,48,24.9,24,3,2,1,1338,1389,2677
27870168,10/1/2025,30,1,0.032,23,24.6,23,1,1,1,1283,1372,1283
27870168,11/1/2025,22,8,0.267,194,24.2,24.2,4,2,1,1350,1350,10819
27870168,12/1/2025,28,3,0.097,76,24.5,25.3,13,3,1,1411,1366,4239
23529055,1/1/2025,22,9,0.29,256,28.3,28.4,10,4,1,1640,1634,14780
23529055,2/1/2025,0,28,1,585,20.9,20.9,17,28,1,1221,1221,34176
23529055,3/1/2025,19,12,0.387,258,21.4,21.5,1,6,1,1246,1240,14949
23529055,4/1/2025,25,5,0.167,111,21.7,22.2,2,13,1,1271,1242,6354
23529055,5/1/2025,19,12,0.387,258,24.5,21.5,,,1,1202,1369,14419
23529055,6/1/2025,12,18,0.6,472,26.2,26.2,1,9,1,1461,1461,26323
23529055,7/1/2025,12,19,0.613,488,28,25.7,1,12,1,1433,1562,27216
23529055,8/1/2025,11,20,0.645,457,22.9,22.9,19,3,1,1277,1277,25487
23529055,9/1/2025,30,0,0,0,19.9,,,,1,,1110,0
23529055,10/1/2025,31,0,0,0,22.1,,,,1,,1233,0
23529055,11/1/2025,6,24,0.8,480,19.8,20,6,12,1,1115,1104,26770
23529055,12/1/2025,17,14,0.452,273,19.4,19.5,82,7,1,1088,1082,15225
27980566,1/1/2025,21,10,0.323,577,56.4,57.7,27,7,1,3331,3256,33313
27980566,2/1/2025,28,0,0,0,55.2,,,,1,,3225,0
27980566,3/1/2025,31,0,0,0,55.3,,,,1,,3204,0
27980566,4/1/2025,30,0,0,0,56.8,,,,1,,3251,0
27980566,5/1/2025,31,0,0,0,55.4,,,,1,,3096,0
27980566,6/1/2025,18,12,0.4,694,56,57.8,1,39,1,3224,3123,38704
27980566,7/1/2025,4,27,0.871,1510,56.2,55.9,,,1,3118,3134,84213
27980566,8/1/2025,8,23,0.742,1463,62.4,63.6,52,28,1,3547,3480,81592
27980566,9/1/2025,18,12,0.4,790,66.3,65.8,36,7,1,3670,3698,44058
27980566,10/1/2025,20,11,0.355,774,64.9,70.4,5,19,1,3926,3619,43166
27980566,11/1/2025,11,19,0.633,1253,65.2,65.9,95,15,1,3675,3636,69880
27980566,12/1/2025,9,22,0.71,1434,64.2,65.2,89,23,1,3636,3580,79974
24588340,1/1/2025,24,7,0.226,171,25,24.4,77,32,5,1409,1443,9873
24588340,2/1/2025,0,28,1,651,23.2,23.2,,,5,1355,1355,38032
24588340,3/1/2025,1,30,0.968,672,22.3,22.4,167,2,5,1298,1292,38936
24588340,4/1/2025,0,30,1,662,22.1,22.1,113,40,5,1265,1265,37893
24588340,5/1/2025,7,24,0.774,537,22.3,22.4,116,14,5,1252,1246,30012
24588340,6/1/2025,14,16,0.533,338,22.2,21.1,50,1,5,1177,1238,18850
24588340,7/1/2025,31,0,0,0,22.7,,,,5,,1266,0
24588340,8/1/2025,29,2,0.065,39,19.9,19.5,22,2,5,1088,1110,2175
24588340,9/1/2025,30,0,0,0,19.9,,,,5,,1110,0
24588340,10/1/2025,13,18,0.581,325,18.6,18.1,140,30,5,1009,1037,18125
24588340,11/1/2025,18,12,0.4,218,19.1,18.2,,,5,1015,1065,12158
24588340,12/1/2025,31,0,0,0,20.1,,,,5,,1121,0
24333463,1/1/2025,28,3,0.097,68,22.8,22.7,219,3,3,1311,1316,3926
24333463,2/1/2025,27,1,0.036,23,22.9,23,1,1,3,1344,1338,1344
24333463,3/1/2025,28,3,0.097,70,22.4,23.3,31,4,3,1350,1298,4056
24333463,4/1/2025,26,4,0.133,95,23.7,23.8,50,3,3,1362,1357,5438
24333463,5/1/2025,31,0,0,0,24,,,,3,,1341,0
24333463,6/1/2025,30,0,0,0,24.1,,,,3,,1344,0
24333463,7/1/2025,31,0,0,0,23.5,,,,3,,1311,0
21635061,1/1/2025,21,10,0.323,310,31.2,31,29,5,1,1790,1801,17898
21635061,2/1/2025,27,1,0.036,32,30.9,32,,,1,1869,1805,1869
21635061,3/1/2025,22,9,0.29,260,29.4,28.9,1,5,1,1674,1703,15064
21635061,4/1/2025,20,10,0.333,285,28.7,28.5,1,4,1,1631,1643,16313
21635061,5/1/2025,19,12,0.387,334,27.5,27.8,7,3,1,1554,1537,18667
21635061,6/1/2025,13,17,0.567,551,32.6,32.4,1,6,1,1807,1818,30729
21635061,7/1/2025,8,23,0.742,651,27.3,28.3,3,6,1,1578,1523,36306
21635061,8/1/2025,20,11,0.355,277,24.6,25.2,1,2,1,1405,1372,15448
21635061,9/1/2025,16,14,0.467,332,23.8,23.7,17,8,2,1322,1327,18516
21635061,10/1/2025,3,28,0.903,683,24.7,24.4,24,1,2,1361,1378,38091
21635061,11/1/2025,30,0,0,0,23,,,,2,,1283,0
21635061,12/1/2025,31,0,0,0,24.8,,,,2,,1383,0
25221289,1/1/2025,13,18,0.581,551,30.5,30.6,43,2,1,1767,1761,31812
25221289,2/1/2025,16,12,0.429,368,30.8,30.7,21,2,1,1794,1799,21499
25221289,3/1/2025,22,9,0.29,292,32.3,32.4,39,3,1,1877,1871,16919
25221289,4/1/2025,15,15,0.5,501,32.6,33.4,30,2,1,1912,1866,28677
25221289,5/1/2025,12,19,0.613,680,35.7,35.8,20,2,1,2001,1995,38004
25221289,6/1/2025,13,17,0.567,683,39.8,40.2,31,3,1,2242,2220,38091
25221289,7/1/2025,13,18,0.581,647,35,35.9,26,1,1,2002,1952,36083
25221289,8/1/2025,14,17,0.548,527,30.8,31,57,2,1,1729,1718,29391
25221289,9/1/2025,14,16,0.533,498,31.1,31.1,43,4,1,1734,1734,27773
25221289,10/1/2025,15,16,0.516,491,30.7,30.7,17,2,1,1712,1712,27383
25221289,11/1/2025,24,6,0.2,189,30.5,31.5,142,2,1,1757,1701,10541
25221289,12/1/2025,12,19,0.613,588,30.7,30.9,98,4,1,1723,1712,32793
13145169,1/1/2025,16,15,0.484,656,49,43.7,10,7,3,2523,2829,37874
13145169,2/1/2025,14,14,0.5,375,27.3,26.8,3,4,3,1566,1595,21908
13145169,3/1/2025,28,3,0.097,75,26.8,25,,,3,1449,1553,4346
13145169,4/1/2025,30,0,0,0,27.9,,,,3,,1597,0
13145169,5/1/2025,31,0,0,0,30.1,,,,3,,1682,0
13145169,6/1/2025,30,0,0,0,30.2,,,,3,,1684,0
13145169,7/1/2025,31,0,0,0,30.8,,,,3,,1718,0
27076978,1/1/2025,16,15,0.484,762,42.2,50.8,27,3,2,2933,2436,43994
27076978,2/1/2025,28,0,0,0,27.6,,,,2,,1612,0
27076978,3/1/2025,29,2,0.065,54,27.6,27,1,2,2,1564,1599,3129
27076978,4/1/2025,30,0,0,0,28.9,,,,2,,1654,0
27076978,5/1/2025,18,13,0.419,366,28.6,28.2,1,13,2,1576,1598,20455
27076978,6/1/2025,27,3,0.1,107,34.2,35.7,1,1,2,1991,1907,5967
27076978,7/1/2025,23,8,0.258,243,30.9,30.4,3,1,1,1695,1723,13552
27076978,8/1/2025,31,0,0,0,28.3,,,,1,,1578,0
27076978,9/1/2025,28,2,0.067,63,28.8,31.5,1,1,1,1757,1606,3514
27076978,10/1/2025,29,2,0.065,57,31.1,28.5,1,1,1,1589,1734,3179
27076978,11/1/2025,19,11,0.367,304,27,27.6,1,3,1,1539,1506,16954
27076978,12/1/2025,20,11,0.355,318,27.8,28.9,1,2,1,1612,1550,17735
20697984,1/1/2025,28,3,0.097,89,39.3,29.7,16,1,1,1715,2269,5138
20697984,2/1/2025,28,0,0,0,26.8,,,,1,,1566,0
20697984,3/1/2025,29,2,0.065,53,27.3,26.5,20,2,1,1535,1582,3071
20697984,4/1/2025,24,6,0.2,157,27.5,26.2,23,2,1,1500,1574,8987
20697984,5/1/2025,28,3,0.097,78,28.2,26,3,1,1,1453,1576,4359
20697984,6/1/2025,30,0,0,0,26.6,,,,1,,1483,0
20697984,7/1/2025,28,3,0.097,82,27.5,27.3,90,6,1,1523,1534,4573
20697984,8/1/2025,18,13,0.419,373,28.3,28.7,19,6,1,1601,1578,20802
20697984,9/1/2025,19,11,0.367,299,27.6,27.2,42,1,1,1517,1539,16675
20697984,10/1/2025,7,24,0.774,674,28.1,28.1,40,24,1,1567,1567,37589
20697984,11/1/2025,21,9,0.3,276,28.2,30.7,18,3,1,1712,1573,15393
20697984,12/1/2025,25,6,0.194,152,25.6,25.3,29,3,1,1411,1428,8477
2765144,1/1/2025,21,10,0.323,1290,124.9,129,17,3,3,7448,7211,74478
2765144,2/1/2025,28,0,0,0,96.4,,,,3,,5632,0
2765144,3/1/2025,27,4,0.129,386,96.1,96.5,4,4,3,5591,5568,22365
2765144,4/1/2025,30,0,0,0,95.5,,,,3,,5466,0
2765144,5/1/2025,29,2,0.065,194,98.3,97,2,3,3,5421,5494,10842
2765144,6/1/2025,29,1,0.033,95,101.3,95,,,3,5298,5650,5298
2765144,7/1/2025,31,0,0,0,103.9,,,,3,,5795,0
2765144,8/1/2025,31,0,0,0,94.4,,,,3,,5265,0
2765144,9/1/2025,30,0,0,0,92.5,,,,3,,5159,0
2765144,10/1/2025,31,0,0,0,95.4,,,,3,,5320,0
2765144,11/1/2025,30,0,0,0,90.3,,,,3,,5036,0
2765144,12/1/2025,25,6,0.194,541,90.4,90.2,2,7,3,5030,5042,30172
26728019,1/1/2025,31,0,0,0,28.7,,,,30,,1657,0
26728019,2/1/2025,28,0,0,0,28.9,,,,30,,1688,0
26728019,3/1/2025,31,0,0,0,29.3,,,,30,,1698,0
26728019,4/1/2025,30,0,0,0,28.9,,,,30,,1654,0
26728019,5/1/2025,31,0,0,0,28.9,,,,30,,1615,0
26728019,6/1/2025,24,6,0.2,171,29,28.5,1,6,30,1589,1617,9537
26728019,7/1/2025,31,0,0,0,28.8,,,,30,,1606,0
26728019,8/1/2025,31,0,0,0,26.9,,,,30,,1500,0
26728019,9/1/2025,30,0,0,0,25.9,,,,30,,1444,0
26728019,10/1/2025,31,0,0,0,25.5,,,,30,,1422,0
26728019,11/1/2025,30,0,0,0,25.4,,,,30,,1417,0
26728019,12/1/2025,25,6,0.194,153,25.5,25.5,1,6,30,1422,1422,8533
21723272,1/1/2025,14,17,0.548,2525,152.9,148.5,15,2,1,8574,8828,145780
21723272,2/1/2025,15,13,0.464,1903,145.5,146.4,17,3,1,8553,8500,111175
21723272,3/1/2025,14,17,0.548,2488,146.7,146.4,25,2,1,8482,8500,144156
21723272,4/1/2025,6,24,0.8,3715,203.5,154.8,6,6,1,8861,11648,212646
21723272,5/1/2025,4,27,0.871,4238,311.8,157,39,17,1,8774,17426,236853
21723272,6/1/2025,10,20,0.667,3287,161.2,164.3,50,3,1,9163,8990,183316
21723272,7/1/2025,13,18,0.581,2861,156.9,158.9,77,3,1,8862,8750,159558
21723272,8/1/2025,8,23,0.742,3177,138.7,138.1,11,5,1,7702,7735,177181
21723272,9/1/2025,16,14,0.467,2087,150.6,149.1,10,3,1,8315,8399,116392
21723272,10/1/2025,20,11,0.355,1701,158.6,154.6,16,3,1,8622,8845,94865
21723272,11/1/2025,20,10,0.333,1565,157.8,156.5,27,2,1,8728,8801,87280
21723272,12/1/2025,10,21,0.677,3487,163.8,166,25,3,1,9258,9135,194470
23817663,1/1/2025,31,0,0,0,23,,,,8,,1328,0
23817663,2/1/2025,28,0,0,0,23.2,,,,8,,1355,0
23817663,3/1/2025,11,20,0.645,457,22.9,22.9,48,21,8,1327,1327,26479
23817663,4/1/2025,0,30,1,709,23.6,23.6,14,8,7,1351,1351,40583
23817663,5/1/2025,19,12,0.387,324,26,27,161,6,6,1509,1453,18108
23817663,6/1/2025,30,0,0,0,24,,,,5,,1338,0
23817663,7/1/2025,31,0,0,0,23.2,,,,10,,1294,0
23817663,8/1/2025,31,0,0,0,23.4,,,,10,,1305,0
23817663,9/1/2025,27,3,0.1,72,23.6,24,36,3,10,1338,1316,4015
23817663,10/1/2025,30,1,0.032,24,23.5,24,1,1,10,1338,1311,1338
23817663,11/1/2025,23,7,0.233,163,23.5,23.3,19,14,10,1299,1311,9091
23817663,12/1/2025,9,22,0.71,530,25,24.1,,,8,1344,1394,29558
23097775,1/1/2025,13,18,0.581,438,23.8,24.3,14,3,1,1403,1374,25288
23097775,2/1/2025,9,19,0.679,438,22.9,23.1,10,5,1,1350,1338,25588
23097775,3/1/2025,1,30,0.968,679,22.7,22.6,6,23,1,1309,1315,39342
23097775,4/1/2025,0,30,1,695,23.2,23.2,32,9,1,1328,1328,39782
23097775,5/1/2025,12,19,0.613,478,24.7,25.2,6,4,1,1408,1380,26714
23097775,6/1/2025,28,2,0.067,50,29.6,25,1,1,1,1394,1651,2789
23097775,7/1/2025,23,8,0.258,224,28.1,28,14,2,1,1562,1567,12492
23097775,8/1/2025,21,10,0.323,231,25.2,23.1,103,40,1,1288,1405,12883
23097775,9/1/2025,0,30,1,752,25.1,25.1,,,1,1400,1400,41939
23097775,10/1/2025,31,0,0,0,30,,,,1,,1673,0
23097775,11/1/2025,28,2,0.067,53,28.6,26.5,1,2,1,1478,1595,2956
23097775,12/1/2025,14,17,0.548,433,25.6,25.5,22,5,1,1422,1428,24148
16668460,1/1/2025,31,0,0,0,32.9,,,,20,,1899,0
16668460,2/1/2025,15,13,0.464,410,31.7,31.5,74,46,20,1840,1852,23953
16668460,3/1/2025,0,31,1,998,32.2,32.2,,,20,1866,1866,57824
16668460,4/1/2025,28,2,0.067,62,33,31,,,20,1774,1889,3549
16668460,5/1/2025,31,0,0,0,33.4,,,,20,,1867,0
16668460,6/1/2025,30,0,0,0,32.7,,,,28,,1824,0
16668460,7/1/2025,31,0,0,0,32.5,,,,30,,1813,0
16668460,8/1/2025,24,7,0.226,221,32.1,31.6,82,11,30,1762,1790,12325
16668460,9/1/2025,26,4,0.133,126,31.7,31.5,,,30,1757,1768,7027
16668460,10/1/2025,31,0,0,0,28.6,,,,30,,1595,0
16668460,11/1/2025,30,0,0,0,29,,,,30,,1617,0
16668460,12/1/2025,13,18,0.581,510,28.5,28.3,9,9,30,1578,1589,28443
22570815,1/1/2025,2,29,0.935,968,33.4,33.4,,,7,1928,1928,55887
22570815,2/1/2025,6,22,0.786,738,33.6,33.5,115,28,7,1957,1963,43115
22570815,3/1/2025,22,9,0.29,296,32.8,32.9,1,3,7,1906,1900,17150
22570815,4/1/2025,30,0,0,0,33.1,,,,7,,1895,0
22570815,5/1/2025,31,0,0,0,34.3,,,,7,,1917,0
22570815,6/1/2025,25,5,0.167,191,36,38.2,17,5,7,2130,2008,10652
22570815,7/1/2025,31,0,0,0,33.5,,,,7,,1868,0
22570815,8/1/2025,31,0,0,0,31,,,,7,,1729,0
22570815,9/1/2025,30,0,0,0,29.5,,,,7,,1645,0
22570815,10/1/2025,31,0,0,0,28.5,,,,7,,1589,0
22570815,11/1/2025,30,0,0,0,27.8,,,,7,,1550,0
22570815,12/1/2025,31,0,0,0,27.7,,,,7,,1545,0
6708878,1/1/2025,17,14,0.452,484,36,34.6,1,21,3,1998,2078,27943
6708878,2/1/2025,5,23,0.821,675,29.3,29.3,67,7,3,1712,1712,39434
6708878,3/1/2025,31,0,0,0,29.7,,,,3,,1721,0
6708878,4/1/2025,30,0,0,0,29.9,,,,3,,1711,0
6708878,5/1/2025,27,4,0.129,112,29,28,1,4,2,1565,1621,6259
6708878,6/1/2025,16,14,0.467,405,28.8,28.9,16,4,2,1612,1606,22587
6708878,7/1/2025,31,0,0,0,28.9,,,,2,,1612,0
6708878,8/1/2025,30,1,0.032,26,26.7,26,1,1,2,1450,1489,1450
6708878,9/1/2025,25,5,0.167,130,25.8,26,20,5,2,1450,1439,7250
6708878,10/1/2025,31,0,0,0,27.1,,,,2,,1511,0
6708878,11/1/2025,24,6,0.2,152,26.5,25.3,28,5,2,1411,1478,8477
6708878,12/1/2025,8,23,0.742,592,25.7,25.7,18,14,2,1433,1433,33016
17737523,1/1/2025,29,2,0.065,118,60.5,59,1,2,31,3406,3493,6813
17737523,2/1/2025,26,2,0.071,93,52.4,46.5,1,2,31,2717,3061,5433
17737523,3/1/2025,29,2,0.065,120,59.8,60,1,2,31,3476,3465,6953
17737523,4/1/2025,28,2,0.067,90,51,45,1,2,31,2576,2919,5152
17737523,5/1/2025,29,2,0.065,120,61.9,60,1,2,31,3353,3459,6707
17737523,6/1/2025,28,2,0.067,97,53.3,48.5,1,2,31,2705,2973,5410
17737523,7/1/2025,29,2,0.065,100,52,50,1,2,31,2789,2900,5577
17737523,8/1/2025,29,2,0.065,99,48.7,49.5,1,2,31,2761,2716,5521
17737523,9/1/2025,28,2,0.067,95,45.6,47.5,1,2,31,2649,2543,5298
17737523,10/1/2025,29,2,0.065,95,47,47.5,1,2,31,2649,2621,5298
17737523,11/1/2025,30,0,0,0,46.9,,,,31,,2616,0
17737523,12/1/2025,31,0,0,0,48,,,,31,,2677,0
5035006,1/1/2025,7,24,0.774,2086,85.3,86.9,79,16,3,5017,4925,120434
5035006,2/1/2025,15,13,0.464,835,64,64.2,44,2,3,3751,3739,48782
5035006,3/1/2025,25,6,0.194,381,64.3,63.5,1,6,3,3679,3726,22075
5035006,4/1/2025,30,0,0,0,63.2,,,,3,,3618,0
5035006,5/1/2025,31,0,0,0,59.2,,,,3,,3309,0
5035006,6/1/2025,21,9,0.3,599,64.6,66.6,42,29,3,3714,3603,33406
5035006,7/1/2025,11,20,0.645,1232,61.9,61.6,,,3,3435,3452,68709
5035006,8/1/2025,13,18,0.581,1033,56.9,57.4,35,5,3,3201,3173,57610
5035006,9/1/2025,18,12,0.4,665,56.1,55.4,4,4,3,3090,3129,37087
5035006,10/1/2025,29,2,0.065,120,58.2,60,20,23,3,3346,3246,6692
5035006,11/1/2025,5,25,0.833,1386,55.3,55.4,77,3,3,3090,3084,77297
5035006,12/1/2025,13,18,0.581,979,54.5,54.4,104,8,3,3034,3039,54599
18266725,1/1/2025,27,4,0.129,486,107.4,121.5,222,1,1,7015,6201,28059
18266725,2/1/2025,19,9,0.321,630,71.3,70,148,2,1,4089,4165,36805
18266725,3/1/2025,27,4,0.129,281,69.3,70.2,15,1,1,4067,4015,16281
18266725,4/1/2025,24,6,0.2,413,68.9,68.8,25,1,1,3938,3944,23640
18266725,5/1/2025,23,8,0.258,592,73.4,74,52,4,1,4136,4102,33086
18266725,6/1/2025,28,2,0.067,152,75.8,76,5,1,1,4239,4227,8477
18266725,7/1/2025,29,2,0.065,152,75.4,76,5,2,1,4239,4205,8477
18266725,8/1/2025,31,0,0,0,73.5,,,,1,,4099,0
18266725,9/1/2025,30,0,0,0,69.7,,,,1,,3887,0
18266725,10/1/2025,31,0,0,0,71.5,,,,1,,3988,0
18266725,11/1/2025,30,0,0,0,72.5,,,,1,,4043,0
18266725,12/1/2025,31,0,0,0,75.1,,,,1,,4188,0
28135305,1/1/2025,30,1,0.032,22,28.9,22,1,4,3,1270,1669,1270
28135305,2/1/2025,25,3,0.107,67,22.2,22.3,,,3,1303,1297,3914
28135305,3/1/2025,31,0,0,0,22.5,,,,3,,1304,0
28135305,4/1/2025,23,7,0.233,171,23.7,24.4,22,7,3,1397,1357,9788
28135305,5/1/2025,31,0,0,0,24.1,,,,3,,1347,0
28135305,6/1/2025,26,4,0.133,90,23.6,22.5,28,8,3,1255,1316,5019
28135305,7/1/2025,27,4,0.129,90,21.7,22.5,,,3,1255,1210,5019
28135305,8/1/2025,31,0,0,0,22.3,,,,3,,1244,0
28135305,9/1/2025,30,0,0,0,22.1,,,,3,,1233,0
28135305,10/1/2025,31,0,0,0,22.7,,,,3,,1266,0
28135305,11/1/2025,22,8,0.267,166,21.6,20.8,1,8,3,1160,1205,9258
28135305,12/1/2025,29,2,0.065,43,21.9,21.5,1,2,3,1199,1221,2398
22642769,1/1/2025,29,2,0.065,47,26.9,23.5,86,2,,1357,1553,2714
22642769,2/1/2025,28,0,0,0,36.6,,,,,,2138,0
22642769,3/1/2025,31,0,0,0,39.8,,,,,,2306,0
22642769,4/1/2025,30,0,0,0,40.4,,,,,,2312,0
22642769,5/1/2025,31,0,0,0,41.9,,,,,,2342,0
22642769,6/1/2025,30,0,0,0,52.5,,,,2,,2928,0
22642769,7/1/2025,31,0,0,0,37.9,,,,2,,2114,0
22642769,8/1/2025,31,0,0,0,21.8,,,,2,,1216,0
22642769,9/1/2025,20,10,0.333,219,21.7,21.9,1,10,2,1221,1210,12214
22642769,10/1/2025,31,0,0,0,23.8,,,,2,,1327,0
22642769,11/1/2025,30,0,0,0,22.5,,,,2,,1255,0
22642769,12/1/2025,31,0,0,0,20.3,,,,2,,1132,0
22272297,1/1/2025,14,17,0.548,1647,93.7,96.9,89,1,1,5594,5410,95089
22272297,2/1/2025,7,21,0.75,1760,84.1,83.8,59,2,1,4896,4913,102821
22272297,3/1/2025,8,23,0.742,1938,83.9,84.3,50,2,1,4884,4861,112288
22272297,4/1/2025,16,14,0.467,1096,78,78.3,38,1,1,4482,4465,62735
22272297,5/1/2025,6,25,0.806,1895,78.6,75.8,24,2,1,4236,4393,105908
22272297,6/1/2025,5,25,0.833,1997,80,79.9,38,2,1,4456,4462,111373
22272297,7/1/2025,4,27,0.871,1952,71.8,72.3,48,2,1,4032,4004,108863
22272297,8/1/2025,4,27,0.871,1767,63.7,65.4,56,2,1,3647,3553,98546
22272297,9/1/2025,4,26,0.867,1596,60.9,61.4,45,2,1,3424,3396,89009
22272297,10/1/2025,20,11,0.355,591,60.4,53.7,38,2,1,2995,3369,32960
22272297,11/1/2025,12,18,0.6,1072,57.7,59.6,68,1,1,3324,3218,59786
22272297,12/1/2025,10,21,0.677,1347,63.8,64.1,113,2,1,3575,3558,75122
19613673,1/1/2025,24,7,0.226,242,34.2,34.6,1,7,2,1998,1975,13972
19613673,2/1/2025,28,0,0,0,34.9,,,,2,,2039,0
19613673,3/1/2025,31,0,0,0,36.1,,,,2,,2092,0
19613673,4/1/2025,30,0,0,0,35,,,,2,,2003,0
19613673,5/1/2025,31,0,0,0,35.2,,,,2,,1967,0
19613673,6/1/2025,28,2,0.067,68,35.4,34,1,2,2,1896,1974,3792
19613673,7/1/2025,31,0,0,0,38.1,,,,2,,2125,0
19613673,8/1/2025,31,0,0,0,34.9,,,,2,,1946,0
19613673,9/1/2025,30,0,0,0,33.8,,,,2,,1885,0
19613673,10/1/2025,31,0,0,0,34.5,,,,2,,1924,0
19613673,11/1/2025,30,0,0,0,34.4,,,,2,,1918,0
19613673,12/1/2025,29,2,0.065,69,34,34.5,1,2,2,1924,1896,3848
13282247,1/1/2025,27,4,0.129,109,27.1,27.2,1,2,7,1570,1565,6293
13282247,2/1/2025,28,0,0,0,25.3,,,,7,,1478,0
13282247,3/1/2025,31,0,0,0,23.3,,,,7,,1350,0
13282247,4/1/2025,30,0,0,0,23.4,,,,7,,1339,0
13282247,5/1/2025,31,0,0,0,22.7,,,,7,,1269,0
13282247,6/1/2025,30,0,0,0,24.4,,,,7,,1361,0
13282247,7/1/2025,31,0,0,0,27.2,,,,7,,1517,0
13282247,8/1/2025,31,0,0,0,31.3,,,,7,,1746,0
13282247,9/1/2025,19,11,0.367,310,28.2,28.2,1,15,7,1573,1573,17289
13282247,10/1/2025,27,4,0.129,109,26.3,27.2,,,7,1517,1467,6079
13282247,11/1/2025,30,0,0,0,27.8,,,,7,,1550,0
13282247,12/1/2025,31,0,0,0,28.4,,,,7,,1584,0
20096791,1/1/2025,8,23,0.742,555,23.2,24.1,7,3,2,1391,1339,32043
20096791,2/1/2025,21,7,0.25,147,21,21,12,7,2,1227,1227,8588
20096791,3/1/2025,31,0,0,0,21.1,,,,2,,1223,0
20096791,4/1/2025,25,5,0.167,108,21.1,21.6,13,2,2,1236,1208,6182
20096791,5/1/2025,31,0,0,0,22.9,,,,2,,1280,0
20096791,6/1/2025,30,0,0,0,22.7,,,,2,,1266,0
20096791,7/1/2025,24,7,0.226,150,23.6,21.4,33,7,2,1193,1316,8366
20096791,8/1/2025,31,0,0,0,19.2,,,,2,,1071,0
20096791,9/1/2025,30,0,0,0,17.2,,,,2,,959,0
20096791,10/1/2025,31,0,0,0,16.5,,,,2,,920,0
20096791,11/1/2025,30,0,0,0,16.4,,,,2,,915,0
20096791,12/1/2025,31,0,0,0,16.7,,,,2,,931,0
24896530,1/1/2025,7,24,0.774,1442,58.1,60.1,10,2,2,3470,3354,83253
24896530,2/1/2025,14,14,0.5,601,40.7,42.9,8,2,2,2506,2378,35111
24896530,3/1/2025,11,20,0.645,767,38,38.4,9,6,2,2225,2202,44440
24896530,4/1/2025,7,23,0.767,842,36.7,36.6,27,9,2,2095,2101,48196
24896530,5/1/2025,17,14,0.452,542,38.6,38.7,36,4,2,2163,2157,30291
24896530,6/1/2025,21,9,0.3,382,40.7,42.4,16,3,2,2365,2270,21304
24896530,7/1/2025,19,12,0.387,412,32.9,34.3,5,6,2,1913,1835,22977
24896530,8/1/2025,22,9,0.29,353,36.8,39.2,2,9,2,2186,2052,19687
24896530,9/1/2025,24,6,0.2,171,31.5,28.5,1,4,2,1589,1757,9537
24896530,10/1/2025,6,25,0.806,602,25.1,24.1,11,4,2,1344,1400,33574
24896530,11/1/2025,14,16,0.533,613,38,38.3,2,4,2,2136,2119,34187
24896530,12/1/2025,28,3,0.097,101,35.9,33.7,2,3,2,1879,2002,5633
8872454,1/1/2025,21,10,0.323,197,19.1,19.7,22,4,3,1137,1103,11374
8872454,2/1/2025,8,20,0.714,385,19.2,19.2,6,10,3,1122,1122,22492
8872454,3/1/2025,1,30,0.968,570,19,19,1,27,3,1101,1101,33026
8872454,4/1/2025,7,23,0.767,439,19,19.1,2,9,3,1093,1088,25128
8872454,5/1/2025,15,16,0.516,311,19.2,19.4,13,3,3,1084,1073,17381
