listing_id,date,month_name,month_num,vacant_days,reserved_days,occupancy,booking_lead_time_avg,length_of_stay_avg,min_nights_avg,booked_rate_avg,rate_avg,revenue
23768253,10/1/2025,Oct,10,31,0,0.00,,,2,,3073,0
23768253,11/1/2025,Nov,11,30,0,0.00,,,2,,3039,0
23768253,12/1/2025,Dec,12,30,1,0.03,1,1,2,3067,3112,3067
17450978,1/1/2025,Jan,1,21,10,0.32,1,6,3,1409,1420,14087
17450978,2/1/2025,Feb,2,19,9,0.32,1,2,3,1420,1431,12794
17450978,3/1/2025,Mar,3,24,7,0.23,1,3,3,1396,1408,9792
17450978,4/1/2025,Apr,4,26,4,0.13,1,4,3,1374,1391,5495
17450978,5/1/2025,May,5,29,2,0.07,1,2,3,1397,1397,2794
17450978,6/1/2025,Jun,6,18,12,0.40,1,6,3,1439,1461,17289
17450978,7/1/2025,Jul,7,27,4,0.13,1,3,3,1450,1422,5800
17450978,8/1/2025,Aug,8,30,1,0.03,1,1,3,1283,1366,1283
17450978,9/1/2025,Sep,9,30,0,0.00,,,3,,1372,0
17450978,10/1/2025,Oct,10,31,0,0.00,,,3,,1400,0
17450978,11/1/2025,Nov,11,24,6,0.20,1,29,3,1338,1405,8031
17450978,12/1/2025,Dec,12,8,23,0.74,,,3,1350,1350,31008
18658403,1/1/2025,Jan,1,31,0,0.00,,,2,,1316,0
18658403,2/1/2025,Feb,2,9,19,0.68,50,46,2,1198,1203,22726
18658403,3/1/2025,Mar,3,1,30,0.97,43,29,2,1159,1159,34706
18658403,4/1/2025,Apr,4,4,26,0.87,,,2,1213,1254,31539
18658403,5/1/2025,May,5,3,28,0.90,65,16,2,1772,1783,49573
18658403,6/1/2025,Jun,6,2,28,0.93,4,3,2,1483,1467,41493
18658403,7/1/2025,Jul,7,27,4,0.13,1,1,2,1729,1885,6915
18658403,8/1/2025,Aug,8,20,11,0.35,21,13,2,2103,2097,23145
18658403,9/1/2025,Sep,9,0,30,1.00,,,2,1924,1924,57778
18658403,10/1/2025,Oct,10,17,14,0.45,27,10,2,1868,1595,26156
18658403,11/1/2025,Nov,11,2,28,0.93,1,31,2,1734,1729,48520
18658403,12/1/2025,Dec,12,18,13,0.42,1,3,2,1428,1545,18571
18567868,1/1/2025,Jan,1,11,20,0.65,29,3,3,1230,1230,24595
18567868,2/1/2025,Feb,2,14,14,0.50,12,7,3,1239,1239,17351
18567868,3/1/2025,Mar,3,30,1,0.03,1,1,3,1333,1292,1333
18567868,4/1/2025,Apr,4,26,4,0.13,1,1,3,1288,1254,5152
18567868,5/1/2025,May,5,29,2,0.07,1,1,3,1257,1352,2515
18567868,6/1/2025,Jun,6,20,10,0.33,2,5,3,1428,1428,14277
18567868,7/1/2025,Jul,7,30,1,0.03,1,1,3,1673,1344,1673
18567868,8/1/2025,Aug,8,24,7,0.23,4,3,3,1082,1127,7585
18567868,9/1/2025,Sep,9,14,16,0.53,18,8,3,1166,1210,18683
18567868,10/1/2025,Oct,10,30,1,0.03,1,1,3,1060,1043,1060
18567868,11/1/2025,Nov,11,24,6,0.20,1,1,3,1043,1048,6246
18567868,12/1/2025,Dec,12,31,0,0.00,,,3,,1054,0
21988311,1/1/2025,Jan,1,31,0,0.00,,,3,,1339,0
21988311,2/1/2025,Feb,2,13,15,0.54,175,10,3,1320,1338,19805
21988311,3/1/2025,Mar,3,6,25,0.81,,,5,1356,1367,33895
21988311,4/1/2025,Apr,4,19,11,0.37,69,13,5,1408,1397,15512
21988311,5/1/2025,May,5,7,24,0.77,5,7,5,1369,1369,32806
21988311,6/1/2025,Jun,6,18,12,0.40,1,6,5,1350,1366,16229
21988311,7/1/2025,Jul,7,0,31,1.00,10,31,5,1389,1389,42999
21988311,8/1/2025,Aug,8,16,15,0.48,54,15,5,1149,1188,17233
21988311,9/1/2025,Sep,9,0,30,1.00,52,36,5,1188,1188,35693
21988311,10/1/2025,Oct,10,1,30,0.97,29,21,5,1143,1143,34354
21988311,11/1/2025,Nov,11,6,24,0.80,86,25,4,1115,1115,26825
21988311,12/1/2025,Dec,12,6,25,0.81,117,36,5,1110,1104,27773
23672905,1/1/2025,Jan,1,21,10,0.32,,,3,1848,1842,18475
23672905,2/1/2025,Feb,2,28,0,0.00,,,3,,1811,0
23672905,3/1/2025,Mar,3,31,0,0.00,,,3,,1877,0
23672905,4/1/2025,Apr,4,18,12,0.40,28,6,3,1918,1906,23010
23672905,5/1/2025,May,5,15,16,0.52,26,14,3,1844,1855,29509
23672905,6/1/2025,Jun,6,2,28,0.93,,,3,1879,1879,52591
23672905,7/1/2025,Jul,7,1,30,0.97,141,31,3,1913,1913,57387
23672905,8/1/2025,Aug,8,11,20,0.65,5,7,3,1813,1773,36195
23672905,9/1/2025,Sep,9,11,19,0.63,10,5,3,1707,1707,32402
23672905,10/1/2025,Oct,10,17,14,0.45,16,4,3,1790,1796,25097
23672905,11/1/2025,Nov,11,2,28,0.93,48,9,3,1818,1813,50862
23672905,12/1/2025,Dec,12,7,24,0.77,69,23,3,1790,1785,42943
23052704,1/1/2025,Jan,1,0,31,1.00,199,5,1,1911,1911,59293
23052704,2/1/2025,Feb,2,26,2,0.07,14,2,1,1782,2162,3564
23052704,3/1/2025,Mar,3,28,3,0.10,100,3,1,2451,2497,7358
23052704,4/1/2025,Apr,4,15,15,0.50,21,3,1,1826,1809,27418
23052704,5/1/2025,May,5,31,0,0.00,,,1,,2604,0
23052704,6/1/2025,Jun,6,27,3,0.10,2,3,1,2917,2917,8756
23052704,7/1/2025,Jul,7,31,0,0.00,,,1,,2710,0
23052704,8/1/2025,Aug,8,26,5,0.16,1,5,1,2353,2565,11767
23052704,9/1/2025,Sep,9,30,0,0.00,,,1,,2493,0
23052704,10/1/2025,Oct,10,31,0,0.00,,,1,,2571,0
23052704,11/1/2025,Nov,11,26,4,0.13,92,4,1,2498,2582,9983
23052704,12/1/2025,Dec,12,30,1,0.03,23,1,1,2565,2443,2565
28303574,1/1/2025,Jan,1,20,11,0.35,23,3,5,2419,2396,26616
28303574,2/1/2025,Feb,2,28,0,0.00,,,7,,2419,0
28303574,3/1/2025,Mar,3,31,0,0.00,,,7,,2184,0
28303574,4/1/2025,Apr,4,30,0,0.00,,,15,,2204,0
28303574,5/1/2025,May,5,31,0,0.00,,,15,,2113,0
28303574,6/1/2025,Jun,6,30,0,0.00,,,17,,1991,0
28303574,7/1/2025,Jul,7,31,0,0.00,,,27,,2002,0
28303574,8/1/2025,Aug,8,31,0,0.00,,,10,,1734,0
28303574,9/1/2025,Sep,9,30,0,0.00,,,10,,1701,0
28303574,10/1/2025,Oct,10,31,0,0.00,,,15,,1695,0
28303574,11/1/2025,Nov,11,30,0,0.00,,,15,,1707,0
28303574,12/1/2025,Dec,12,26,5,0.16,2,2,45,1729,1718,8644
28976665,1/1/2025,Jan,1,28,3,0.10,,,3,1559,1888,4676
28976665,2/1/2025,Feb,2,4,24,0.86,49,26,3,1577,1583,37798
28976665,3/1/2025,Mar,3,29,2,0.07,,,3,1535,1611,3071
28976665,4/1/2025,Apr,4,15,15,0.50,23,6,3,1568,1586,23526
28976665,5/1/2025,May,5,26,5,0.16,,,3,1543,1548,7713
28976665,6/1/2025,Jun,6,30,0,0.00,,,3,,1712,0
28976665,7/1/2025,Jul,7,28,3,0.10,92,3,3,1656,1656,4964
28976665,8/1/2025,Aug,8,22,9,0.29,21,3,3,1595,1589,14333
28976665,9/1/2025,Sep,9,29,1,0.03,,,3,1562,1478,1562
28976665,10/1/2025,Oct,10,18,13,0.42,20,6,3,1461,1523,19018
28976665,11/1/2025,Nov,11,2,28,0.93,32,13,3,1461,1461,40935
28976665,12/1/2025,Dec,12,19,12,0.39,113,9,3,1472,1444,17679
26308939,1/1/2025,Jan,1,0,31,1.00,96,57,5,1761,1761,54675
26308939,2/1/2025,Feb,2,1,27,0.96,28,1,5,1718,1718,46328
26308939,3/1/2025,Mar,3,15,16,0.52,1,5,5,1767,1773,28275
26308939,4/1/2025,Apr,4,30,0,0.00,,,5,,1752,0
26308939,5/1/2025,May,5,31,0,0.00,,,5,,1749,0
26308939,6/1/2025,Jun,6,30,0,0.00,,,5,,1840,0
26308939,7/1/2025,Jul,7,31,0,0.00,,,5,,1707,0
26308939,8/1/2025,Aug,8,31,0,0.00,,,5,,1673,0
26308939,9/1/2025,Sep,9,26,4,0.13,38,4,5,1628,1628,6525
26308939,10/1/2025,Oct,10,30,1,0.03,1,1,5,1450,1601,1450
26308939,11/1/2025,Nov,11,30,0,0.00,,,5,,1545,0
26308939,12/1/2025,Dec,12,31,0,0.00,,,5,,1550,0
1596348,1/1/2025,Jan,1,10,21,0.68,26,3,1,8042,8014,168873
1596348,2/1/2025,Feb,2,4,24,0.86,26,2,1,8232,8196,197580
1596348,3/1/2025,Mar,3,15,16,0.52,28,2,1,8494,8575,135928
1596348,4/1/2025,Apr,4,16,14,0.47,46,4,1,9176,9038,128446
1596348,5/1/2025,May,5,4,27,0.87,61,12,1,8590,8830,231991
1596348,6/1/2025,Jun,6,8,22,0.73,21,4,1,7501,7456,165024
1596348,7/1/2025,Jul,7,14,17,0.55,38,3,2,5923,6040,100721
1596348,8/1/2025,Aug,8,6,25,0.81,52,4,2,7707,7596,192686
1596348,9/1/2025,Sep,9,0,30,1.00,121,10,2,6520,6520,195641
1596348,10/1/2025,Oct,10,4,27,0.87,102,6,2,6865,6943,185324
1596348,11/1/2025,Nov,11,2,28,0.93,65,5,2,6720,6653,188112
1596348,12/1/2025,Dec,12,20,11,0.35,115,10,2,8589,8003,94474
22933798,1/1/2025,Jan,1,23,8,0.26,10,2,1,2402,2119,19226
22933798,2/1/2025,Feb,2,15,13,0.46,5,4,1,1274,1250,16533
22933798,3/1/2025,Mar,3,14,17,0.55,8,4,1,1275,1263,21670
22933798,4/1/2025,Apr,4,19,11,0.37,9,3,1,1242,1248,13680
22933798,5/1/2025,May,5,18,13,0.42,18,4,1,1213,1274,15760
22933798,6/1/2025,Jun,6,27,3,0.10,,,1,1154,1456,3458
22933798,7/1/2025,Jul,7,29,2,0.07,5,1,1,1227,1350,2454
22933798,8/1/2025,Aug,8,24,7,0.23,2,6,1,1260,1233,8812
22933798,9/1/2025,Sep,9,30,0,0.00,,,1,,1378,0
22933798,10/1/2025,Oct,10,25,6,0.19,3,3,1,1489,1411,8923
22933798,11/1/2025,Nov,11,30,0,0.00,,,1,,1299,0
22933798,12/1/2025,Dec,12,24,7,0.23,1,4,1,1305,1311,9146
20179631,1/1/2025,Jan,1,28,3,0.10,1,3,3,2252,2229,6755
20179631,2/1/2025,Feb,2,8,20,0.71,45,20,3,1373,1373,27458
20179631,3/1/2025,Mar,3,24,7,0.23,1,7,3,1234,1333,8633
20179631,4/1/2025,Apr,4,22,8,0.27,1,4,5,1431,1391,11448
20179631,5/1/2025,May,5,9,22,0.71,67,11,5,1313,1325,28950
20179631,6/1/2025,Jun,6,4,26,0.87,7,16,4,1773,1712,46122
20179631,7/1/2025,Jul,7,1,30,0.97,18,8,5,1210,1210,36306
20179631,8/1/2025,Aug,8,13,18,0.58,52,37,5,1216,1227,21918
20179631,9/1/2025,Sep,9,1,29,0.97,8,9,5,1160,1154,33574
20179631,10/1/2025,Oct,10,21,10,0.32,1,3,5,1143,1149,11433
20179631,11/1/2025,Nov,11,12,18,0.60,20,6,5,1127,1132,20300
20179631,12/1/2025,Dec,12,16,15,0.48,1,6,5,1099,1088,16508
27068143,1/1/2025,Jan,1,14,17,0.55,17,2,1,2702,2789,45899
27068143,2/1/2025,Feb,2,15,13,0.46,17,3,1,2752,2734,35754
27068143,3/1/2025,Mar,3,21,10,0.32,11,1,1,2735,2712,27348
27068143,4/1/2025,Apr,4,20,10,0.33,8,3,1,2685,2685,26845
27068143,5/1/2025,May,5,12,19,0.61,7,4,1,3051,2912,58012
27068143,6/1/2025,Jun,6,16,14,0.47,3,2,1,3034,3240,42441
27068143,7/1/2025,Jul,7,22,9,0.29,3,3,1,2844,2922,25598
27068143,8/1/2025,Aug,8,29,2,0.07,,,1,2900,2822,5800
27068143,9/1/2025,Sep,9,8,22,0.73,95,22,1,2777,2688,61068
27068143,10/1/2025,Oct,10,31,0,0.00,,,1,,2599,0
27068143,11/1/2025,Nov,11,30,0,0.00,,,1,,2554,0
27068143,12/1/2025,Dec,12,31,0,0.00,,,1,,2426,0
26697038,1/1/2025,Jan,1,1,30,0.97,42,9,7,1299,1299,38913
26697038,2/1/2025,Feb,2,0,28,1.00,5,11,7,1256,1256,35111
26697038,3/1/2025,Mar,3,8,23,0.74,6,11,7,1298,1292,29839
26697038,4/1/2025,Apr,4,3,27,0.90,43,5,7,1276,1276,34516
26697038,5/1/2025,May,5,12,19,0.61,3,8,7,1336,1325,25429
26697038,6/1/2025,Jun,6,3,27,0.90,20,14,6,1439,1439,38816
26697038,7/1/2025,Jul,7,8,23,0.74,98,16,5,1294,1311,29725
26697038,8/1/2025,Aug,8,1,30,0.97,62,9,5,1378,1372,41270
26697038,9/1/2025,Sep,9,18,12,0.40,45,16,4,1327,1327,15894
26697038,10/1/2025,Oct,10,9,22,0.71,169,2,5,1272,1244,27941
26697038,11/1/2025,Nov,11,28,2,0.07,119,1,5,1115,1294,2231
26697038,12/1/2025,Dec,12,17,14,0.45,15,14,5,1255,1305,17568
16729126,1/1/2025,Jan,1,17,14,0.45,60,3,3,1449,1478,20323
16729126,2/1/2025,Feb,2,7,21,0.75,5,3,3,1244,1244,26114
16729126,3/1/2025,Mar,3,1,30,0.97,2,47,3,1240,1240,37140
16729126,4/1/2025,Apr,4,3,27,0.90,37,9,3,1213,1213,32798
16729126,5/1/2025,May,5,31,0,0.00,,,3,,1202,0
16729126,6/1/2025,Jun,6,22,8,0.27,51,3,3,1389,1327,11098
16729126,7/1/2025,Jul,7,24,7,0.23,9,2,3,1227,1210,8589
16729126,8/1/2025,Aug,8,20,11,0.35,9,2,3,1199,1182,13218
16729126,9/1/2025,Sep,9,20,10,0.33,48,3,3,1104,1110,11042
16729126,10/1/2025,Oct,10,18,13,0.42,6,4,3,1160,1154,15058
16729126,11/1/2025,Nov,11,11,19,0.63,2,3,3,1154,1154,21973
16729126,12/1/2025,Dec,12,14,17,0.55,7,6,3,1143,1138,19464
25300049,1/1/2025,Jan,1,25,6,0.19,12,30,2,1339,1305,8025
25300049,2/1/2025,Feb,2,0,28,1.00,,,2,1344,1344,37623
25300049,3/1/2025,Mar,3,20,11,0.35,70,3,2,1344,1350,14775
25300049,4/1/2025,Apr,4,30,0,0.00,,,2,,1379,0
25300049,5/1/2025,May,5,29,2,0.07,3,2,2,1509,1369,3018
25300049,6/1/2025,Jun,6,4,26,0.87,11,15,2,1355,1355,35247
25300049,7/1/2025,Jul,7,24,7,0.23,10,3,2,1417,1411,9927
25300049,8/1/2025,Aug,8,31,0,0.00,,,2,,1355,0
25300049,9/1/2025,Sep,9,30,0,0.00,,,2,,1366,0
25300049,10/1/2025,Oct,10,31,0,0.00,,,2,,1316,0
25300049,11/1/2025,Nov,11,30,0,0.00,,,2,,1305,0
25300049,12/1/2025,Dec,12,17,14,0.45,5,7,2,1405,1400,19687
2165373,1/1/2025,Jan,1,31,0,0.00,,,1,,2575,0
2165373,2/1/2025,Feb,2,24,4,0.14,5,4,1,2483,2571,9932
2165373,3/1/2025,Mar,3,28,3,0.10,35,3,1,2532,2596,7590
2165373,4/1/2025,Apr,4,25,5,0.17,13,5,1,2507,2467,12536
2165373,5/1/2025,May,5,31,0,0.00,,,1,,2303,0
2165373,6/1/2025,Jun,6,24,6,0.20,11,3,1,2136,2270,12827
2165373,7/1/2025,Jul,7,31,0,0.00,,,1,,2264,0
2165373,8/1/2025,Aug,8,31,0,0.00,,,1,,1913,0
2165373,9/1/2025,Sep,9,30,0,0.00,,,1,,1846,0
2165373,10/1/2025,Oct,10,31,0,0.00,,,1,,1796,0
2165373,11/1/2025,Nov,11,30,0,0.00,,,1,,1757,0
2165373,12/1/2025,Dec,12,31,0,0.00,,,1,,1818,0
18003537,1/1/2025,Jan,1,31,0,0.00,,,,,1328,0
18003537,2/1/2025,Feb,2,28,0,0.00,,,,,1367,0
18003537,3/1/2025,Mar,3,31,0,0.00,,,,,1379,0
18003537,4/1/2025,Apr,4,30,0,0.00,,,,,1362,0
18003537,5/1/2025,May,5,31,0,0.00,,,,,1313,0
18003537,6/1/2025,Jun,6,30,0,0.00,,,,,1283,0
18003537,7/1/2025,Jul,7,31,0,0.00,,,3,,1322,0
18003537,8/1/2025,Aug,8,31,0,0.00,,,3,,1389,0
18003537,9/1/2025,Sep,9,30,0,0.00,,,3,,1394,0
18003537,10/1/2025,Oct,10,31,0,0.00,,,3,,1378,0
18003537,11/1/2025,Nov,11,30,0,0.00,,,3,,1338,0
18003537,12/1/2025,Dec,12,17,14,0.45,7,8,3,1366,1338,19129
7417032,1/1/2025,Jan,1,8,23,0.74,44,3,2,2425,2436,55772
7417032,2/1/2025,Feb,2,1,27,0.96,12,8,2,2518,2518,67944
7417032,3/1/2025,Mar,3,3,28,0.90,21,5,2,2289,2283,64024
7417032,4/1/2025,Apr,4,9,21,0.70,30,6,2,2181,2175,45792
7417032,5/1/2025,May,5,7,24,0.77,14,4,2,2141,2141,51417
7417032,6/1/2025,Jun,6,20,10,0.33,8,2,2,2459,2342,24595
7417032,7/1/2025,Jul,7,12,19,0.61,8,2,2,2275,2298,43278
7417032,8/1/2025,Aug,8,9,22,0.71,25,3,2,2119,2125,46568
7417032,9/1/2025,Sep,9,10,20,0.67,9,4,2,2208,2192,44170
7417032,10/1/2025,Oct,10,9,22,0.71,12,5,1,2253,2248,49524
7417032,11/1/2025,Nov,11,8,22,0.73,24,2,1,2309,2298,50751
7417032,12/1/2025,Dec,12,8,23,0.74,27,2,1,2314,2337,53260
21953729,1/1/2025,Jan,1,22,9,0.29,149,3,1,2009,2240,18071
21953729,2/1/2025,Feb,2,25,3,0.11,145,1,1,1928,1899,5784
21953729,3/1/2025,Mar,3,31,0,0.00,,,1,,2115,0
21953729,4/1/2025,Apr,4,30,0,0.00,,,1,,2055,0
21953729,5/1/2025,May,5,31,0,0.00,,,1,,1995,0
21953729,6/1/2025,Jun,6,30,0,0.00,,,1,,1969,0
21953729,7/1/2025,Jul,7,31,0,0.00,,,1,,1952,0
11514889,1/1/2025,Jan,1,3,28,0.90,120,29,7,1409,1409,39375
11514889,2/1/2025,Feb,2,11,17,0.61,41,18,7,1414,1402,24011
11514889,3/1/2025,Mar,3,6,25,0.81,1,14,7,1391,1385,34706
11514889,4/1/2025,Apr,4,2,28,0.93,82,6,7,1368,1368,38293
11514889,5/1/2025,May,5,19,12,0.39,1,6,7,1414,1459,16990
11514889,6/1/2025,Jun,6,22,8,0.27,27,7,6,1495,1534,11935
11514889,7/1/2025,Jul,7,6,25,0.81,38,19,5,1472,1495,36864
11514889,8/1/2025,Aug,8,7,24,0.77,7,11,5,1405,1411,33685
11514889,9/1/2025,Sep,9,2,28,0.93,121,23,5,1338,1338,37477
11514889,10/1/2025,Oct,10,5,26,0.84,127,8,5,1405,1389,36474
11514889,11/1/2025,Nov,11,9,21,0.70,50,14,5,1333,1333,27997
11514889,12/1/2025,Dec,12,0,31,1.00,,,5,1277,1277,39653
22871367,1/1/2025,Jan,1,11,20,0.65,237,17,10,2182,2142,43590
22871367,2/1/2025,Feb,2,28,0,0.00,,,10,,2080,0
22871367,3/1/2025,Mar,3,31,0,0.00,,,10,,2045,0
22871367,4/1/2025,Apr,4,28,2,0.07,202,2,10,1946,1975,3892
22871367,5/1/2025,May,5,8,23,0.74,10,23,10,1883,1872,43257
22871367,6/1/2025,Jun,6,30,0,0.00,,,10,,1924,0
22871367,7/1/2025,Jul,7,20,11,0.35,145,7,10,1958,1963,21527
22871367,8/1/2025,Aug,8,12,19,0.61,15,15,10,1918,1846,36418
22871367,9/1/2025,Sep,9,12,18,0.60,16,18,10,1801,1801,32458
22871367,10/1/2025,Oct,10,31,0,0.00,,,10,,1846,0
22871367,11/1/2025,Nov,11,30,0,0.00,,,10,,1891,0
22871367,12/1/2025,Dec,12,18,13,0.42,84,13,10,1751,1757,22754
24528239,1/1/2025,Jan,1,27,4,0.13,73,2,1,1547,1455,6178
24528239,2/1/2025,Feb,2,28,0,0.00,,,1,,1548,0
24528239,3/1/2025,Mar,3,26,5,0.16,30,1,1,1611,1611,8054
24528239,4/1/2025,Apr,4,25,5,0.17,7,2,1,1706,1666,8529
24528239,5/1/2025,May,5,29,2,0.07,30,2,1,1760,1677,3521
24528239,6/1/2025,Jun,6,30,0,0.00,,,1,,1584,0
24528239,7/1/2025,Jul,7,31,0,0.00,,,1,,1444,0
24528239,8/1/2025,Aug,8,31,0,0.00,,,1,,1500,0
24528239,9/1/2025,Sep,9,30,0,0.00,,,1,,1472,0
24528239,10/1/2025,Oct,10,31,0,0.00,,,1,,1450,0
24528239,11/1/2025,Nov,11,30,0,0.00,,,1,,1511,0
24528239,12/1/2025,Dec,12,31,0,0.00,,,1,,1439,0
23918485,1/1/2025,Jan,1,27,4,0.13,3,2,1,2771,2731,11085
23918485,2/1/2025,Feb,2,28,0,0.00,,,1,,2547,0
23918485,3/1/2025,Mar,3,24,7,0.23,3,7,1,2688,2700,18831
23918485,4/1/2025,Apr,4,30,0,0.00,,,2,,2696,0
23918485,5/1/2025,May,5,23,8,0.26,37,4,2,2750,2839,22020
23918485,6/1/2025,Jun,6,12,18,0.60,17,4,2,3603,3597,64805
23918485,7/1/2025,Jul,7,25,6,0.19,1,6,2,3525,3313,21137
23918485,8/1/2025,Aug,8,27,4,0.13,1,4,2,2911,3006,11656
23918485,9/1/2025,Sep,9,30,0,0.00,,,2,,2889,0
23918485,10/1/2025,Oct,10,31,0,0.00,,,1,,2878,0
23918485,11/1/2025,Nov,11,30,0,0.00,,,1,,2811,0
23918485,12/1/2025,Dec,12,31,0,0.00,,,1,,2744,0
28496675,1/1/2025,Jan,1,7,24,0.77,,,30,664,664,15992
28496675,2/1/2025,Feb,2,4,24,0.86,70,24,30,701,701,16825
28496675,3/1/2025,Mar,3,31,0,0.00,,,30,,718,0
28496675,4/1/2025,Apr,4,22,8,0.27,1,2,30,744,721,5953
28496675,5/1/2025,May,5,31,0,0.00,,,30,,749,0
28496675,6/1/2025,Jun,6,30,0,0.00,,,30,,786,0
28496675,7/1/2025,Jul,7,31,0,0.00,,,30,,781,0
28496675,8/1/2025,Aug,8,31,0,0.00,,,30,,708,0
28496675,9/1/2025,Sep,9,29,1,0.03,1,1,30,837,731,837
28496675,10/1/2025,Oct,10,30,1,0.03,1,1,30,781,764,781
28496675,11/1/2025,Nov,11,25,5,0.17,1,5,30,803,758,4015
28496675,12/1/2025,Dec,12,24,7,0.23,1,48,30,786,753,5521
26185612,1/1/2025,Jan,1,19,12,0.39,139,6,4,2650,2621,31812
26185612,2/1/2025,Feb,2,28,0,0.00,,,4,,2722,0
26185612,3/1/2025,Mar,3,31,0,0.00,,,4,,2671,0
26185612,4/1/2025,Apr,4,30,0,0.00,,,4,,2599,0
26185612,5/1/2025,May,5,31,0,0.00,,,4,,2576,0
26185612,6/1/2025,Jun,6,18,12,0.40,1,14,4,2465,2493,29558
26185612,7/1/2025,Jul,7,29,2,0.07,,,4,2454,2454,4908
26185612,8/1/2025,Aug,8,31,0,0.00,,,4,,2203,0
26185612,9/1/2025,Sep,9,30,0,0.00,,,4,,2080,0
26185612,10/1/2025,Oct,10,31,0,0.00,,,4,,2063,0
26185612,11/1/2025,Nov,11,30,0,0.00,,,4,,2063,0
26185612,12/1/2025,Dec,12,29,2,0.07,1,2,4,2036,1997,4071
22520169,1/1/2025,Jan,1,12,19,0.61,154,3,1,3326,3354,63162
22520169,2/1/2025,Feb,2,19,9,0.32,78,2,1,3441,3435,30963
22520169,3/1/2025,Mar,3,20,11,0.35,4,5,1,3505,3523,38588
22520169,4/1/2025,Apr,4,19,11,0.37,96,11,1,3692,3566,40583
22520169,5/1/2025,May,5,23,8,0.26,246,2,1,4247,4465,33980
22520169,6/1/2025,Jun,6,12,18,0.60,70,11,1,3486,3525,62741
22520169,7/1/2025,Jul,7,14,17,0.55,69,14,1,3625,3675,61626
22520169,8/1/2025,Aug,8,1,30,0.97,,,1,3843,3843,115332
22520169,9/1/2025,Sep,9,19,11,0.37,247,11,1,3865,4194,42497
22520169,10/1/2025,Oct,10,31,0,0.00,,,1,,4356,0
22520169,11/1/2025,Nov,11,28,2,0.07,1,2,1,3709,3659,7417
22520169,12/1/2025,Dec,12,24,7,0.23,144,3,1,3369,3212,23591
9421605,1/1/2025,Jan,1,0,31,1.00,,,3,2107,2107,65413
9421605,2/1/2025,Feb,2,20,8,0.29,,,3,2109,2150,16884
9421605,3/1/2025,Mar,3,31,0,0.00,,,3,,2155,0
9421605,4/1/2025,Apr,4,30,0,0.00,,,3,,2118,0
9421605,5/1/2025,May,5,31,0,0.00,,,3,,2085,0
9421605,6/1/2025,Jun,6,30,0,0.00,,,3,,2114,0
9421605,7/1/2025,Jul,7,31,0,0.00,,,3,,2114,0
9421605,8/1/2025,Aug,8,31,0,0.00,,,3,,2075,0
9421605,9/1/2025,Sep,9,30,0,0.00,,,3,,2041,0
9421605,10/1/2025,Oct,10,31,0,0.00,,,3,,2052,0
9421605,11/1/2025,Nov,11,30,0,0.00,,,3,,2058,0
9421605,12/1/2025,Dec,12,31,0,0.00,,,3,,2008,0
26793339,1/1/2025,Jan,1,0,31,1.00,12,7,6,4330,4330,134290
26793339,2/1/2025,Feb,2,6,22,0.79,33,9,7,4253,4276,93591
26793339,3/1/2025,Mar,3,8,23,0.74,32,6,7,4195,4137,96471
26793339,4/1/2025,Apr,4,24,6,0.20,1,2,7,4110,4333,24670
26793339,5/1/2025,May,5,2,29,0.94,38,9,6,4147,4158,120327
26793339,6/1/2025,Jun,6,7,23,0.77,47,7,4,4311,4545,99103
26793339,7/1/2025,Jul,7,12,19,0.61,71,13,3,4333,4367,82317
26793339,8/1/2025,Aug,8,2,29,0.94,130,23,4,4317,4317,125148
26793339,9/1/2025,Sep,9,5,25,0.83,116,4,4,4077,4027,101948
26793339,10/1/2025,Oct,10,23,8,0.26,21,2,4,4149,4149,33183
26793339,11/1/2025,Nov,11,9,21,0.70,28,3,4,3943,4015,82819
26793339,12/1/2025,Dec,12,2,29,0.94,25,8,5,3748,3748,108752
26860830,1/1/2025,Jan,1,30,1,0.03,1,1,2,27828,27851,27828
26860830,2/1/2025,Feb,2,27,1,0.04,15,1,2,28977,28755,28977
26860830,3/1/2025,Mar,3,31,0,0.00,,,2,,28912,0
26860830,4/1/2025,Apr,4,30,0,0.00,,,2,,28740,0
26860830,5/1/2025,May,5,31,0,0.00,,,2,,28207,0
26860830,6/1/2025,Jun,6,30,0,0.00,,,2,,28097,0
26860830,7/1/2025,Jul,7,31,0,0.00,,,2,,28153,0
26860830,8/1/2025,Aug,8,31,0,0.00,,,2,,27818,0
26860830,9/1/2025,Sep,9,30,0,0.00,,,2,,27840,0
26860830,10/1/2025,Oct,10,31,0,0.00,,,2,,28303,0
26860830,11/1/2025,Nov,11,30,0,0.00,,,2,,28119,0
26860830,12/1/2025,Dec,12,22,9,0.29,11,2,2,28108,27952,252973
23239116,1/1/2025,Jan,1,5,26,0.84,59,3,1,1640,1645,42608
23239116,2/1/2025,Feb,2,16,12,0.43,43,2,1,1572,1560,18870
23239116,3/1/2025,Mar,3,25,6,0.19,50,6,1,1564,1535,9386
23239116,4/1/2025,Apr,4,16,14,0.47,60,3,1,1551,1534,21694
23239116,5/1/2025,May,5,19,12,0.39,77,6,1,1470,1537,17661
23239116,6/1/2025,Jun,6,30,0,0.00,,,1,,1545,0
23239116,7/1/2025,Jul,7,31,0,0.00,,,1,,1567,0
23239116,8/1/2025,Aug,8,31,0,0.00,,,1,,1495,0
